MPC ID,Securely Classified,Class,a_i,a_f,a_min,a_mean,a_max,a_sigma,a_delta,adot_min,adot_mean,adot_max,adot_delta,e_i,e_f,e_min,e_mean,e_max,e_sigma,e_delta,edot_min,edot_mean,edot_max,edot_delta,i_i,i_f,i_min,i_mean,i_max,i_sigma,i_delta,idot_min,idot_mean,idot_max,idot_delta,Om_i,Om_f,Om_min,Om_mean,Om_max,Om_sigma,Om_delta,Omdot_min,Omdot_mean,Omdot_max,Omdot_delta,o_i,o_f,o_min,o_mean,o_max,o_sigma,o_delta,odot_min,odot_mean,odot_max,odot_delta
K13GD6T, True, Classical,4.236800e+01,4.242400e+01,4.229500e+01,4.243552e+01,4.252100e+01,6.664188e-02,2.260000e-01,-1.090000e-04,5.598960e-07,1.100000e-04,2.190000e-04,1.540000e-01,1.635600e-01,1.534900e-01,1.592399e-01,1.663200e-01,3.203145e-03,1.283000e-02,-2.540000e-06,9.559649e-08,3.050000e-06,5.590000e-06,1.211200e+01,1.142700e+01,1.142700e+01,1.180663e+01,1.211500e+01,2.124948e-01,6.880000e-01,-3.800000e-05,-6.850011e-06,3.000000e-06,4.100000e-05,4.085600e+01,2.667500e+01,2.667500e+01,3.390535e+01,4.085600e+01,4.150007e+00,1.418100e+01,-2.970000e-04,-1.418100e-04,-8.400000e-05,2.130000e-04,3.561200e+02,3.669200e+01,1.566700e-01,5.220716e+01,3.592700e+02,1.016320e+02,3.591133e+02,-3.591133e-01,-3.194279e-03,1.733000e-03,3.608463e-01
K13GD7Y, True, Classical,4.488500e+01,4.488300e+01,4.487700e+01,4.488650e+01,4.490000e+01,5.324377e-03,2.300000e-02,-1.800000e-05,-2.009701e-08,1.800000e-05,3.600000e-05,1.011100e-01,1.012900e-01,1.009900e-01,1.013861e-01,1.019300e-01,2.165708e-04,9.400000e-04,-6.800000e-07,1.798510e-09,6.600000e-07,1.340000e-06,5.310000e+00,4.976500e+00,4.976500e+00,5.144751e+00,5.310000e+00,9.716030e-02,3.335000e-01,-6.700000e-06,-3.334991e-06,-9.000000e-07,5.800000e-06,3.992600e+01,2.936700e+01,2.936700e+01,3.473527e+01,3.992600e+01,3.073141e+00,1.055900e+01,-1.550000e-04,-1.055900e-04,-5.498900e-05,1.000110e-04,2.136600e+02,2.347900e+02,2.136600e+02,2.241586e+02,2.347900e+02,6.106543e+00,2.113000e+01,-1.300000e-04,2.112996e-04,6.100000e-04,7.400000e-04
K13GD7W, True, Classical,4.286000e+01,4.286400e+01,4.284500e+01,4.286450e+01,4.287700e+01,6.186257e-03,3.200000e-02,-2.900000e-05,3.998400e-08,2.800000e-05,5.700000e-05,6.229600e-02,6.243100e-02,6.210900e-02,6.266523e-02,6.321600e-02,3.165015e-04,1.107000e-03,-1.079000e-06,1.347909e-09,1.035000e-06,2.114000e-06,5.017100e+00,4.621600e+00,4.621600e+00,4.823673e+00,5.017100e+00,1.166408e-01,3.955000e-01,-8.400000e-06,-3.954993e-06,-4.000000e-07,8.000000e-06,4.630500e+01,3.376100e+01,3.376100e+01,4.013075e+01,4.630500e+01,3.662980e+00,1.254400e+01,-1.990000e-04,-1.254397e-04,-8.000000e-05,1.190000e-04,1.895000e+02,2.154500e+02,1.895000e+02,2.026746e+02,2.156200e+02,7.710993e+00,2.612000e+01,-5.900000e-04,2.594964e-04,1.290000e-03,1.880000e-03
K13GD6X, True,  Resonant,4.800500e+01,4.742000e+01,4.741500e+01,4.772583e+01,4.805100e+01,2.568692e-01,6.360000e-01,-2.020000e-04,-5.849928e-06,1.900000e-04,3.920000e-04,2.515500e-01,2.404700e-01,2.403700e-01,2.462427e-01,2.523100e-01,4.747134e-03,1.194000e-02,-3.760000e-06,-1.107986e-07,3.550000e-06,7.310000e-06,1.099600e+00,9.498000e-01,9.498000e-01,1.026302e+00,1.099600e+00,4.439131e-02,1.498000e-01,-4.500000e-06,-1.498000e-06,-8.000000e-07,3.700000e-06,6.352300e+01,6.192500e+01,6.192500e+01,6.271545e+01,6.355200e+01,4.573956e-01,1.627000e+00,-1.990000e-04,-1.597995e-05,9.900000e-05,2.980000e-04,1.811200e+02,1.804700e+02,1.799800e+02,1.809217e+02,1.817700e+02,4.752635e-01,1.790000e+00,-2.100000e-04,-6.500230e-06,2.200000e-04,4.300000e-04
K13U15R, True,Scattering,5.582600e+01,5.512700e+01,5.506600e+01,5.544245e+01,5.598700e+01,1.945084e-01,9.210000e-01,-4.790000e-04,-6.988887e-06,4.580000e-04,9.370000e-04,7.191100e-01,7.173500e-01,7.154200e-01,7.174619e-01,7.211300e-01,1.315739e-03,5.710000e-03,-2.590000e-06,-1.759438e-08,2.470000e-06,5.060000e-06,2.224600e+01,2.203600e+01,2.203000e+01,2.212341e+01,2.226200e+01,7.210364e-02,2.320000e-01,-3.100000e-05,-2.100062e-06,1.400000e-05,4.500000e-05,1.946300e+02,1.841600e+02,1.841600e+02,1.895954e+02,1.946300e+02,2.958234e+00,1.047000e+01,-2.300000e-04,-1.047002e-04,-4.000000e-05,1.900000e-04,1.635200e+02,1.701500e+02,1.634800e+02,1.661946e+02,1.701500e+02,2.007775e+00,6.670000e+00,-8.000000e-05,6.630015e-05,2.300000e-04,3.100000e-04
K13U17F, True,  Resonant,3.944400e+01,3.923000e+01,3.920000e+01,3.939620e+01,3.961700e+01,1.464083e-01,4.170000e-01,-9.900000e-05,-2.139370e-06,1.020510e-04,2.010510e-04,2.507800e-01,2.428100e-01,2.425300e-01,2.477714e-01,2.528300e-01,2.594188e-03,1.030000e-02,-1.700000e-06,-7.968853e-08,1.820910e-06,3.520910e-06,1.712300e+01,1.749600e+01,1.712300e+01,1.730189e+01,1.749600e+01,1.015244e-01,3.730000e-01,-8.000000e-06,3.729985e-06,1.300000e-05,2.100000e-05,1.908600e+02,1.814800e+02,1.814800e+02,1.861369e+02,1.908600e+02,2.726459e+00,9.380000e+00,-1.400000e-04,-9.380005e-05,-6.997901e-05,7.002099e-05,1.501800e+02,1.516900e+02,1.501200e+02,1.509150e+02,1.517500e+02,4.418024e-01,1.630000e+00,-1.000000e-04,1.510040e-05,2.000000e-04,3.000000e-04
K13U17J, True,  Resonant,3.952400e+01,3.941000e+01,3.918600e+01,3.939531e+01,3.963700e+01,1.598179e-01,4.510000e-01,-9.900000e-05,-1.139449e-06,9.500000e-05,1.940000e-04,1.849500e-01,1.795200e-01,1.745500e-01,1.808555e-01,1.871700e-01,3.836876e-03,1.262000e-02,-2.380000e-06,-5.428620e-08,2.230000e-06,4.610000e-06,6.819500e+00,6.471600e+00,6.471600e+00,6.655922e+00,6.828300e+00,1.031695e-01,3.567000e-01,-1.410000e-05,-3.479022e-06,4.000000e-06,1.810000e-05,3.672900e+01,2.372500e+01,2.372500e+01,3.026243e+01,3.672900e+01,3.772892e+00,1.300400e+01,-2.110000e-04,-1.300401e-04,-7.498500e-05,1.360150e-04,3.592700e+02,3.477000e+02,3.476900e+02,3.534865e+02,3.593600e+02,3.379646e+00,1.167000e+01,-2.700000e-04,-1.157004e-04,1.400000e-04,4.100000e-04
K01QX1F, True,  Resonant,4.225000e+01,4.217800e+01,4.215600e+01,4.226788e+01,4.238900e+01,8.190072e-02,2.330000e-01,-7.200000e-05,-7.199410e-07,7.898420e-05,1.509842e-04,2.521800e-01,2.504300e-01,2.501300e-01,2.523575e-01,2.546800e-01,1.424862e-03,4.550000e-03,-1.110000e-06,-1.749949e-08,1.389722e-06,2.499722e-06,2.673400e+00,2.827200e+00,2.673400e+00,2.752519e+00,2.827200e+00,4.443381e-02,1.538000e-01,1.000000e-06,1.537998e-06,2.500000e-06,1.500000e-06,1.567900e+02,1.513900e+02,1.513900e+02,1.540027e+02,1.567900e+02,1.591934e+00,5.400000e+00,-8.000000e-05,-5.399996e-05,-3.000000e-05,5.000000e-05,2.493300e+02,2.446600e+02,2.446500e+02,2.470371e+02,2.493300e+02,1.337718e+00,4.680000e+00,-1.500000e-04,-4.669998e-05,4.000000e-05,1.900000e-04
K13U17D, True,  Resonant,5.546800e+01,5.558800e+01,5.518500e+01,5.538043e+01,5.560300e+01,1.428159e-01,4.180000e-01,-7.099290e-05,1.200066e-06,7.100000e-05,1.419929e-04,3.958100e-01,3.974700e-01,3.927500e-01,3.950413e-01,3.975400e-01,1.567220e-03,4.790000e-03,-7.699230e-07,1.660078e-08,8.000000e-07,1.569923e-06,2.637200e+01,2.624900e+01,2.624900e+01,2.631652e+01,2.637500e+01,3.462117e-02,1.260000e-01,-7.000000e-06,-1.230005e-06,2.999700e-06,9.999700e-06,1.680800e+01,1.362400e+01,1.362400e+01,1.521684e+01,1.680800e+01,9.248805e-01,3.184000e+00,-4.600000e-05,-3.184001e-05,-2.300000e-05,2.300000e-05,3.417100e+02,3.429300e+02,3.417100e+02,3.423094e+02,3.429300e+02,3.508203e-01,1.220000e+00,-2.000000e-05,1.219997e-05,6.000000e-05,8.000000e-05
K13U17H, True,  Resonant,4.769800e+01,4.771500e+01,4.753100e+01,4.773584e+01,4.794400e+01,1.357235e-01,4.130000e-01,-1.120000e-04,1.702770e-07,4.700000e-05,1.590000e-04,3.023800e-01,2.998000e-01,2.974900e-01,3.015944e-01,3.057400e-01,2.120507e-03,8.250000e-03,-1.720000e-06,-2.579545e-08,7.500000e-07,2.470000e-06,9.331500e+00,9.551900e+00,9.331500e+00,9.439587e+00,9.551900e+00,6.340779e-02,2.204000e-01,-1.300000e-06,2.203991e-06,8.300000e-06,9.600000e-06,1.816500e+02,1.767100e+02,1.767100e+02,1.791737e+02,1.816500e+02,1.435061e+00,4.940000e+00,-9.000000e-05,-4.939987e-05,-3.000000e-05,6.000000e-05,2.195600e+02,2.183300e+02,2.182500e+02,2.189367e+02,2.196200e+02,3.732759e-01,1.370000e+00,-1.200000e-04,-1.229995e-05,1.200000e-04,2.400000e-04
K13U15S, True,  Resonant,3.638400e+01,3.630600e+01,3.630200e+01,3.643592e+01,3.658000e+01,9.783849e-02,2.780000e-01,-8.500000e-05,-7.797739e-07,8.900000e-05,1.740000e-04,7.027900e-02,5.183800e-02,4.998900e-02,6.467738e-02,8.045600e-02,7.918821e-03,3.046700e-02,-4.550000e-06,-1.843953e-07,4.385000e-06,8.935000e-06,2.016400e+00,2.436800e+00,2.016400e+00,2.234628e+00,2.436800e+00,1.226643e-01,4.204000e-01,1.700000e-06,4.204007e-06,9.200000e-06,7.500000e-06,1.588500e+02,1.487800e+02,1.487800e+02,1.536831e+02,1.588500e+02,2.970707e+00,1.007000e+01,-2.200000e-04,-1.007005e-04,-4.999500e-05,1.700050e-04,2.615100e+02,7.453600e+01,7.453600e+01,1.728697e+02,2.615100e+02,5.406671e+01,1.869740e+02,-4.030000e-03,-1.869746e-03,-3.300000e-04,3.700000e-03
K13U17A, True,  Resonant,3.945800e+01,3.926300e+01,3.923600e+01,3.940492e+01,3.958500e+01,1.212266e-01,3.490000e-01,-6.598680e-05,-1.949598e-06,6.503252e-05,1.310193e-04,1.504500e-01,1.385000e-01,1.385000e-01,1.454698e-01,1.528600e-01,3.716896e-03,1.436000e-02,-1.909618e-06,-1.194879e-07,1.850925e-06,3.760544e-06,1.978000e+00,1.660900e+00,1.660900e+00,1.822262e+00,1.978000e+00,9.059036e-02,3.171000e-01,-6.100000e-06,-3.171005e-06,-1.100000e-06,5.000000e-06,3.029400e+01,1.582900e+01,1.582900e+01,2.346054e+01,3.029400e+01,4.120101e+00,1.446500e+01,-2.410000e-04,-1.446498e-04,-5.998201e-05,1.810180e-04,3.034800e+02,2.760600e+02,2.760600e+02,2.894370e+02,3.034800e+02,8.099746e+00,2.742000e+01,-4.600000e-04,-2.741998e-04,-1.000000e-05,4.500000e-04
K13U17O,False,  Resonant,5.501000e+01,5.511100e+01,5.493300e+01,5.537069e+01,5.585100e+01,3.638001e-01,9.180000e-01,-3.830000e-04,1.010606e-06,4.710000e-04,8.540000e-04,3.885700e-01,3.900100e-01,3.877500e-01,3.927271e-01,3.980900e-01,4.049159e-03,1.034000e-02,-4.380000e-06,1.440682e-08,5.270000e-06,9.650000e-06,3.832400e+00,3.923200e+00,3.832400e+00,3.876000e+00,3.923200e+00,2.676370e-02,9.080000e-02,-1.000000e-06,9.079976e-07,5.300000e-06,6.300000e-06,1.587100e+02,1.529600e+02,1.529600e+02,1.557944e+02,1.587100e+02,1.714109e+00,5.750000e+00,-2.200000e-04,-5.750021e-05,-1.999600e-05,2.000040e-04,2.443600e+02,2.546500e+02,2.443600e+02,2.495551e+02,2.546500e+02,3.118255e+00,1.029000e+01,-3.000000e-05,1.029006e-04,5.500000e-04,5.800000e-04
K13U17Q, True,  Resonant,3.656900e+01,3.652300e+01,3.628300e+01,3.643420e+01,3.657200e+01,1.008050e-01,2.890000e-01,-9.499050e-05,-4.597650e-07,9.600000e-05,1.909905e-04,9.136000e-02,9.573500e-02,8.052000e-02,8.686203e-02,9.676100e-02,4.054417e-03,1.624100e-02,-2.698000e-06,4.375328e-08,3.114000e-06,5.812000e-06,1.143000e+01,1.079500e+01,1.079400e+01,1.111644e+01,1.143000e+01,1.826681e-01,6.360000e-01,-1.800360e-05,-6.350016e-06,1.100000e-05,2.900360e-05,2.079400e+01,7.896800e-01,7.896800e-01,1.069826e+01,2.079400e+01,5.824954e+00,2.000432e+01,-3.248000e-04,-2.000431e-04,-1.355000e-04,1.893000e-04,2.734200e+02,1.945300e+02,1.945300e+02,2.324698e+02,2.734200e+02,2.347626e+01,7.889000e+01,-1.470000e-03,-7.888996e-04,-6.000000e-05,1.410000e-03
K03SV7R, True,  Resonant,3.943000e+01,3.936700e+01,3.925700e+01,3.940656e+01,3.956000e+01,1.044616e-01,3.030000e-01,-5.600000e-05,-6.296909e-07,5.600000e-05,1.120000e-04,1.659300e-01,1.608800e-01,1.586600e-01,1.630777e-01,1.680500e-01,2.478899e-03,9.390000e-03,-1.400000e-06,-5.049214e-08,1.300650e-06,2.700650e-06,8.345300e+00,8.623000e+00,8.345300e+00,8.494970e+00,8.623500e+00,8.229552e-02,2.782000e-01,-6.000000e-07,2.777020e-06,7.302191e-06,7.902191e-06,1.756500e+02,1.651300e+02,1.651300e+02,1.703232e+02,1.756500e+02,3.062268e+00,1.052000e+01,-1.300260e-04,-1.052001e-04,-7.997601e-05,5.005000e-05,1.185400e+02,9.662800e+01,9.662800e+01,1.076738e+02,1.185400e+02,6.373758e+00,2.191200e+01,-3.399320e-04,-2.191190e-04,-7.000000e-05,2.699320e-04
